data,tx_juros_americano_day,industry_production_daily,desemprego_americano_day,inflacao_americana_daily_USD
2017-01-06,0.023,4.488,0.214,11.074
2017-01-09,0.023,4.488,0.214,11.074
2017-01-10,0.023,4.488,0.214,11.074
2017-01-11,0.023,4.488,0.214,11.074
2017-01-12,0.023,4.488,0.214,11.074
2017-01-13,0.023,4.488,0.214,11.074
2017-01-16,0.023,4.488,0.214,11.074
2017-01-17,0.023,4.488,0.214,11.074
2017-01-18,0.023,4.488,0.214,11.074
2017-01-19,0.023,4.488,0.214,11.074
2017-01-20,0.023,4.488,0.214,11.074
2017-01-23,0.023,4.488,0.214,11.074
2017-01-24,0.023,4.488,0.214,11.074
2017-01-25,0.023,4.488,0.214,11.074
2017-01-26,0.023,4.488,0.214,11.074
2017-01-27,0.023,4.488,0.214,11.074
2017-01-30,0.023,4.488,0.214,11.074
2017-01-31,0.023,4.488,0.214,11.074
2017-02-01,0.023,4.471,0.209,11.091
2017-02-02,0.023,4.471,0.209,11.091
2017-02-03,0.023,4.471,0.209,11.091
2017-02-06,0.023,4.471,0.209,11.091
2017-02-07,0.023,4.471,0.209,11.091
2017-02-08,0.023,4.471,0.209,11.091
2017-02-09,0.023,4.471,0.209,11.091
2017-02-10,0.023,4.471,0.209,11.091
2017-02-13,0.023,4.471,0.209,11.091
2017-02-14,0.023,4.471,0.209,11.091
2017-02-15,0.023,4.471,0.209,11.091
2017-02-16,0.023,4.471,0.209,11.091
2017-02-17,0.023,4.471,0.209,11.091
2017-02-20,0.023,4.471,0.209,11.091
2017-02-21,0.023,4.471,0.209,11.091
2017-02-22,0.023,4.471,0.209,11.091
2017-02-23,0.023,4.471,0.209,11.091
2017-02-24,0.023,4.471,0.209,11.091
2017-02-27,0.023,4.471,0.209,11.091
2017-02-28,0.023,4.471,0.209,11.091
2017-03-01,0.027,4.505,0.2,11.086
2017-03-02,0.027,4.505,0.2,11.086
2017-03-03,0.027,4.505,0.2,11.086
2017-03-06,0.027,4.505,0.2,11.086
2017-03-07,0.027,4.505,0.2,11.086
2017-03-08,0.027,4.505,0.2,11.086
2017-03-09,0.027,4.505,0.2,11.086
2017-03-10,0.027,4.505,0.2,11.086
2017-03-13,0.027,4.505,0.2,11.086
2017-03-14,0.027,4.505,0.2,11.086
2017-03-15,0.027,4.505,0.2,11.086
2017-03-16,0.027,4.505,0.2,11.086
2017-03-17,0.027,4.505,0.2,11.086
2017-03-20,0.027,4.505,0.2,11.086
2017-03-21,0.027,4.505,0.2,11.086
2017-03-22,0.027,4.505,0.2,11.086
2017-03-23,0.027,4.505,0.2,11.086
2017-03-24,0.027,4.505,0.2,11.086
2017-03-27,0.027,4.505,0.2,11.086
2017-03-28,0.027,4.505,0.2,11.086
2017-03-29,0.027,4.505,0.2,11.086
2017-03-30,0.027,4.505,0.2,11.086
2017-03-31,0.027,4.505,0.2,11.086
2017-04-03,0.03,4.547,0.2,11.1
2017-04-04,0.03,4.547,0.2,11.1
2017-04-05,0.03,4.547,0.2,11.1
2017-04-06,0.03,4.547,0.2,11.1
2017-04-07,0.03,4.547,0.2,11.1
2017-04-10,0.03,4.547,0.2,11.1
2017-04-11,0.03,4.547,0.2,11.1
2017-04-12,0.03,4.547,0.2,11.1
2017-04-13,0.03,4.547,0.2,11.1
2017-04-14,0.03,4.547,0.2,11.1
2017-04-17,0.03,4.547,0.2,11.1
2017-04-18,0.03,4.547,0.2,11.1
2017-04-19,0.03,4.547,0.2,11.1
2017-04-20,0.03,4.547,0.2,11.1
2017-04-21,0.03,4.547,0.2,11.1
2017-04-24,0.03,4.547,0.2,11.1
2017-04-25,0.03,4.547,0.2,11.1
2017-04-26,0.03,4.547,0.2,11.1
2017-04-27,0.03,4.547,0.2,11.1
2017-04-28,0.03,4.547,0.2,11.1
2017-05-01,0.03,4.552,0.2,11.091
2017-05-02,0.03,4.552,0.2,11.091
2017-05-03,0.03,4.552,0.2,11.091
2017-05-04,0.03,4.552,0.2,11.091
2017-05-05,0.03,4.552,0.2,11.091
2017-05-08,0.03,4.552,0.2,11.091
2017-05-09,0.03,4.552,0.2,11.091
2017-05-10,0.03,4.552,0.2,11.091
2017-05-11,0.03,4.552,0.2,11.091
2017-05-12,0.03,4.552,0.2,11.091
2017-05-15,0.03,4.552,0.2,11.091
2017-05-16,0.03,4.552,0.2,11.091
2017-05-17,0.03,4.552,0.2,11.091
2017-05-18,0.03,4.552,0.2,11.091
2017-05-19,0.03,4.552,0.2,11.091
2017-05-22,0.03,4.552,0.2,11.091
2017-05-23,0.03,4.552,0.2,11.091
2017-05-24,0.03,4.552,0.2,11.091
2017-05-25,0.03,4.552,0.2,11.091
2017-05-26,0.03,4.552,0.2,11.091
2017-05-29,0.03,4.552,0.2,11.091
2017-05-30,0.03,4.552,0.2,11.091
2017-05-31,0.03,4.552,0.2,11.091
2017-06-01,0.033,4.559,0.195,11.098
2017-06-02,0.033,4.559,0.195,11.098
2017-06-05,0.033,4.559,0.195,11.098
2017-06-06,0.033,4.559,0.195,11.098
2017-06-07,0.033,4.559,0.195,11.098
2017-06-08,0.033,4.559,0.195,11.098
2017-06-09,0.033,4.559,0.195,11.098
2017-06-12,0.033,4.559,0.195,11.098
2017-06-13,0.033,4.559,0.195,11.098
2017-06-14,0.033,4.559,0.195,11.098
2017-06-15,0.033,4.559,0.195,11.098
2017-06-16,0.033,4.559,0.195,11.098
2017-06-19,0.033,4.559,0.195,11.098
2017-06-20,0.033,4.559,0.195,11.098
2017-06-21,0.033,4.559,0.195,11.098
2017-06-22,0.033,4.559,0.195,11.098
2017-06-23,0.033,4.559,0.195,11.098
2017-06-26,0.033,4.559,0.195,11.098
2017-06-27,0.033,4.559,0.195,11.098
2017-06-28,0.033,4.559,0.195,11.098
2017-06-29,0.033,4.559,0.195,11.098
2017-06-30,0.033,4.559,0.195,11.098
2017-07-03,0.035,4.555,0.195,11.102
2017-07-04,0.035,4.555,0.195,11.102
2017-07-05,0.035,4.555,0.195,11.102
2017-07-06,0.035,4.555,0.195,11.102
2017-07-07,0.035,4.555,0.195,11.102
2017-07-10,0.035,4.555,0.195,11.102
2017-07-11,0.035,4.555,0.195,11.102
2017-07-12,0.035,4.555,0.195,11.102
2017-07-13,0.035,4.555,0.195,11.102
2017-07-14,0.035,4.555,0.195,11.102
2017-07-17,0.035,4.555,0.195,11.102
2017-07-18,0.035,4.555,0.195,11.102
2017-07-19,0.035,4.555,0.195,11.102
2017-07-20,0.035,4.555,0.195,11.102
2017-07-21,0.035,4.555,0.195,11.102
2017-07-24,0.035,4.555,0.195,11.102
2017-07-25,0.035,4.555,0.195,11.102
2017-07-26,0.035,4.555,0.195,11.102
2017-07-27,0.035,4.555,0.195,11.102
2017-07-28,0.035,4.555,0.195,11.102
2017-07-31,0.035,4.555,0.195,11.102
2017-08-01,0.036,4.532,0.2,11.145
2017-08-02,0.036,4.532,0.2,11.145
2017-08-03,0.036,4.532,0.2,11.145
2017-08-04,0.036,4.532,0.2,11.145
2017-08-07,0.036,4.532,0.2,11.145
2017-08-08,0.036,4.532,0.2,11.145
2017-08-09,0.036,4.532,0.2,11.145
2017-08-10,0.036,4.532,0.2,11.145
2017-08-11,0.036,4.532,0.2,11.145
2017-08-14,0.036,4.532,0.2,11.145
2017-08-15,0.036,4.532,0.2,11.145
2017-08-16,0.036,4.532,0.2,11.145
2017-08-17,0.036,4.532,0.2,11.145
2017-08-18,0.036,4.532,0.2,11.145
2017-08-21,0.036,4.532,0.2,11.145
2017-08-22,0.036,4.532,0.2,11.145
2017-08-23,0.036,4.532,0.2,11.145
2017-08-24,0.036,4.532,0.2,11.145
2017-08-25,0.036,4.532,0.2,11.145
2017-08-28,0.036,4.532,0.2,11.145
2017-08-29,0.036,4.532,0.2,11.145
2017-08-30,0.036,4.532,0.2,11.145
2017-08-31,0.036,4.532,0.2,11.145
2017-09-01,0.035,4.534,0.195,11.202
2017-09-04,0.035,4.534,0.195,11.202
2017-09-05,0.035,4.534,0.195,11.202
2017-09-06,0.035,4.534,0.195,11.202
2017-09-07,0.035,4.534,0.195,11.202
2017-09-08,0.035,4.534,0.195,11.202
2017-09-11,0.035,4.534,0.195,11.202
2017-09-12,0.035,4.534,0.195,11.202
2017-09-13,0.035,4.534,0.195,11.202
2017-09-14,0.035,4.534,0.195,11.202
2017-09-15,0.035,4.534,0.195,11.202
2017-09-18,0.035,4.534,0.195,11.202
2017-09-19,0.035,4.534,0.195,11.202
2017-09-20,0.035,4.534,0.195,11.202
2017-09-21,0.035,4.534,0.195,11.202
2017-09-22,0.035,4.534,0.195,11.202
2017-09-25,0.035,4.534,0.195,11.202
2017-09-26,0.035,4.534,0.195,11.202
2017-09-27,0.035,4.534,0.195,11.202
2017-09-28,0.035,4.534,0.195,11.202
2017-09-29,0.035,4.534,0.195,11.202
2017-10-02,0.035,4.59,0.191,11.21
2017-10-03,0.035,4.59,0.191,11.21
2017-10-04,0.035,4.59,0.191,11.21
2017-10-05,0.035,4.59,0.191,11.21
2017-10-06,0.035,4.59,0.191,11.21
2017-10-09,0.035,4.59,0.191,11.21
2017-10-10,0.035,4.59,0.191,11.21
2017-10-11,0.035,4.59,0.191,11.21
2017-10-12,0.035,4.59,0.191,11.21
2017-10-13,0.035,4.59,0.191,11.21
2017-10-16,0.035,4.59,0.191,11.21
2017-10-17,0.035,4.59,0.191,11.21
2017-10-18,0.035,4.59,0.191,11.21
2017-10-19,0.035,4.59,0.191,11.21
2017-10-20,0.035,4.59,0.191,11.21
2017-10-23,0.035,4.59,0.191,11.21
2017-10-24,0.035,4.59,0.191,11.21
2017-10-25,0.035,4.59,0.191,11.21
2017-10-26,0.035,4.59,0.191,11.21
2017-10-27,0.035,4.59,0.191,11.21
2017-10-30,0.035,4.59,0.191,11.21
2017-10-31,0.035,4.59,0.191,11.21
2017-11-01,0.036,4.603,0.191,11.24
2017-11-02,0.036,4.603,0.191,11.24
2017-11-03,0.036,4.603,0.191,11.24
2017-11-06,0.036,4.603,0.191,11.24
2017-11-07,0.036,4.603,0.191,11.24
2017-11-08,0.036,4.603,0.191,11.24
2017-11-09,0.036,4.603,0.191,11.24
2017-11-10,0.036,4.603,0.191,11.24
2017-11-13,0.036,4.603,0.191,11.24
2017-11-14,0.036,4.603,0.191,11.24
2017-11-15,0.036,4.603,0.191,11.24
2017-11-16,0.036,4.603,0.191,11.24
2017-11-17,0.036,4.603,0.191,11.24
2017-11-20,0.036,4.603,0.191,11.24
2017-11-21,0.036,4.603,0.191,11.24
2017-11-22,0.036,4.603,0.191,11.24
2017-11-23,0.036,4.603,0.191,11.24
2017-11-24,0.036,4.603,0.191,11.24
2017-11-27,0.036,4.603,0.191,11.24
2017-11-28,0.036,4.603,0.191,11.24
2017-11-29,0.036,4.603,0.191,11.24
2017-11-30,0.036,4.603,0.191,11.24
2017-12-01,0.039,4.608,0.186,11.264
2017-12-04,0.039,4.608,0.186,11.264
2017-12-05,0.039,4.608,0.186,11.264
2017-12-06,0.039,4.608,0.186,11.264
2017-12-07,0.039,4.608,0.186,11.264
2017-12-08,0.039,4.608,0.186,11.264
2017-12-11,0.039,4.608,0.186,11.264
2017-12-12,0.039,4.608,0.186,11.264
2017-12-13,0.039,4.608,0.186,11.264
2017-12-14,0.039,4.608,0.186,11.264
2017-12-15,0.039,4.608,0.186,11.264
2017-12-18,0.039,4.608,0.186,11.264
2017-12-19,0.039,4.608,0.186,11.264
2017-12-20,0.039,4.608,0.186,11.264
2017-12-21,0.039,4.608,0.186,11.264
2017-12-22,0.039,4.608,0.186,11.264
2017-12-25,0.039,4.608,0.186,11.264
2017-12-26,0.039,4.608,0.186,11.264
2017-12-27,0.039,4.608,0.186,11.264
2017-12-28,0.039,4.608,0.186,11.264
2017-12-29,0.039,4.608,0.186,11.264
2018-01-01,0.041,4.607,0.182,11.306
2018-01-02,0.041,4.607,0.182,11.306
2018-01-03,0.041,4.607,0.182,11.306
2018-01-04,0.041,4.607,0.182,11.306
2018-01-05,0.041,4.607,0.182,11.306
2018-01-08,0.041,4.607,0.182,11.306
2018-01-09,0.041,4.607,0.182,11.306
2018-01-10,0.041,4.607,0.182,11.306
2018-01-11,0.041,4.607,0.182,11.306
2018-01-12,0.041,4.607,0.182,11.306
2018-01-15,0.041,4.607,0.182,11.306
2018-01-16,0.041,4.607,0.182,11.306
2018-01-17,0.041,4.607,0.182,11.306
2018-01-18,0.041,4.607,0.182,11.306
2018-01-19,0.041,4.607,0.182,11.306
2018-01-22,0.041,4.607,0.182,11.306
2018-01-23,0.041,4.607,0.182,11.306
2018-01-24,0.041,4.607,0.182,11.306
2018-01-25,0.041,4.607,0.182,11.306
2018-01-26,0.041,4.607,0.182,11.306
2018-01-29,0.041,4.607,0.182,11.306
2018-01-30,0.041,4.607,0.182,11.306
2018-01-31,0.041,4.607,0.182,11.306
2018-02-01,0.041,4.62,0.186,11.338
2018-02-02,0.041,4.62,0.186,11.338
2018-02-05,0.041,4.62,0.186,11.338
2018-02-06,0.041,4.62,0.186,11.338
2018-02-07,0.041,4.62,0.186,11.338
2018-02-08,0.041,4.62,0.186,11.338
2018-02-09,0.041,4.62,0.186,11.338
2018-02-12,0.041,4.62,0.186,11.338
2018-02-13,0.041,4.62,0.186,11.338
2018-02-14,0.041,4.62,0.186,11.338
2018-02-15,0.041,4.62,0.186,11.338
2018-02-16,0.041,4.62,0.186,11.338
2018-02-19,0.041,4.62,0.186,11.338
2018-02-20,0.041,4.62,0.186,11.338
2018-02-21,0.041,4.62,0.186,11.338
2018-02-22,0.041,4.62,0.186,11.338
2018-02-23,0.041,4.62,0.186,11.338
2018-02-26,0.041,4.62,0.186,11.338
2018-02-27,0.041,4.62,0.186,11.338
2018-02-28,0.041,4.62,0.186,11.338
2018-03-01,0.043,4.65,0.182,11.345
2018-03-02,0.043,4.65,0.182,11.345
2018-03-05,0.043,4.65,0.182,11.345
2018-03-06,0.043,4.65,0.182,11.345
2018-03-07,0.043,4.65,0.182,11.345
2018-03-08,0.043,4.65,0.182,11.345
2018-03-09,0.043,4.65,0.182,11.345
2018-03-12,0.043,4.65,0.182,11.345
2018-03-13,0.043,4.65,0.182,11.345
2018-03-14,0.043,4.65,0.182,11.345
2018-03-15,0.043,4.65,0.182,11.345
2018-03-16,0.043,4.65,0.182,11.345
2018-03-19,0.043,4.65,0.182,11.345
2018-03-20,0.043,4.65,0.182,11.345
2018-03-21,0.043,4.65,0.182,11.345
2018-03-22,0.043,4.65,0.182,11.345
2018-03-23,0.043,4.65,0.182,11.345
2018-03-26,0.043,4.65,0.182,11.345
2018-03-27,0.043,4.65,0.182,11.345
2018-03-28,0.043,4.65,0.182,11.345
2018-03-29,0.043,4.65,0.182,11.345
2018-03-30,0.043,4.65,0.182,11.345
2018-04-02,0.046,4.7,0.182,11.37
2018-04-03,0.046,4.7,0.182,11.37
2018-04-04,0.046,4.7,0.182,11.37
2018-04-05,0.046,4.7,0.182,11.37
2018-04-06,0.046,4.7,0.182,11.37
2018-04-09,0.046,4.7,0.182,11.37
2018-04-10,0.046,4.7,0.182,11.37
2018-04-11,0.046,4.7,0.182,11.37
2018-04-12,0.046,4.7,0.182,11.37
2018-04-13,0.046,4.7,0.182,11.37
2018-04-16,0.046,4.7,0.182,11.37
2018-04-17,0.046,4.7,0.182,11.37
2018-04-18,0.046,4.7,0.182,11.37
2018-04-19,0.046,4.7,0.182,11.37
2018-04-20,0.046,4.7,0.182,11.37
2018-04-23,0.046,4.7,0.182,11.37
2018-04-24,0.046,4.7,0.182,11.37
2018-04-25,0.046,4.7,0.182,11.37
2018-04-26,0.046,4.7,0.182,11.37
2018-04-27,0.046,4.7,0.182,11.37
2018-04-30,0.046,4.7,0.182,11.37
2018-05-01,0.046,4.661,0.173,11.399
2018-05-02,0.046,4.661,0.173,11.399
2018-05-03,0.046,4.661,0.173,11.399
2018-05-04,0.046,4.661,0.173,11.399
2018-05-07,0.046,4.661,0.173,11.399
2018-05-08,0.046,4.661,0.173,11.399
2018-05-09,0.046,4.661,0.173,11.399
2018-05-10,0.046,4.661,0.173,11.399
2018-05-11,0.046,4.661,0.173,11.399
2018-05-14,0.046,4.661,0.173,11.399
2018-05-15,0.046,4.661,0.173,11.399
2018-05-16,0.046,4.661,0.173,11.399
2018-05-17,0.046,4.661,0.173,11.399
2018-05-18,0.046,4.661,0.173,11.399
2018-05-21,0.046,4.661,0.173,11.399
2018-05-22,0.046,4.661,0.173,11.399
2018-05-23,0.046,4.661,0.173,11.399
2018-05-24,0.046,4.661,0.173,11.399
2018-05-25,0.046,4.661,0.173,11.399
2018-05-28,0.046,4.661,0.173,11.399
2018-05-29,0.046,4.661,0.173,11.399
2018-05-30,0.046,4.661,0.173,11.399
2018-05-31,0.046,4.661,0.173,11.399
2018-06-01,0.048,4.696,0.182,11.414
2018-06-04,0.048,4.696,0.182,11.414
2018-06-05,0.048,4.696,0.182,11.414
2018-06-06,0.048,4.696,0.182,11.414
2018-06-07,0.048,4.696,0.182,11.414
2018-06-08,0.048,4.696,0.182,11.414
2018-06-11,0.048,4.696,0.182,11.414
2018-06-12,0.048,4.696,0.182,11.414
2018-06-13,0.048,4.696,0.182,11.414
2018-06-14,0.048,4.696,0.182,11.414
2018-06-15,0.048,4.696,0.182,11.414
2018-06-18,0.048,4.696,0.182,11.414
2018-06-19,0.048,4.696,0.182,11.414
2018-06-20,0.048,4.696,0.182,11.414
2018-06-21,0.048,4.696,0.182,11.414
2018-06-22,0.048,4.696,0.182,11.414
2018-06-25,0.048,4.696,0.182,11.414
2018-06-26,0.048,4.696,0.182,11.414
2018-06-27,0.048,4.696,0.182,11.414
2018-06-28,0.048,4.696,0.182,11.414
2018-06-29,0.048,4.696,0.182,11.414
2018-07-02,0.05,4.707,0.173,11.424
2018-07-03,0.05,4.707,0.173,11.424
2018-07-04,0.05,4.707,0.173,11.424
2018-07-05,0.05,4.707,0.173,11.424
2018-07-06,0.05,4.707,0.173,11.424
2018-07-09,0.05,4.707,0.173,11.424
2018-07-10,0.05,4.707,0.173,11.424
2018-07-11,0.05,4.707,0.173,11.424
2018-07-12,0.05,4.707,0.173,11.424
2018-07-13,0.05,4.707,0.173,11.424
2018-07-16,0.05,4.707,0.173,11.424
2018-07-17,0.05,4.707,0.173,11.424
2018-07-18,0.05,4.707,0.173,11.424
2018-07-19,0.05,4.707,0.173,11.424
2018-07-20,0.05,4.707,0.173,11.424
2018-07-23,0.05,4.707,0.173,11.424
2018-07-24,0.05,4.707,0.173,11.424
2018-07-25,0.05,4.707,0.173,11.424
2018-07-26,0.05,4.707,0.173,11.424
2018-07-27,0.05,4.707,0.173,11.424
2018-07-30,0.05,4.707,0.173,11.424
2018-07-31,0.05,4.707,0.173,11.424
2018-08-01,0.05,4.735,0.173,11.443
2018-08-02,0.05,4.735,0.173,11.443
2018-08-03,0.05,4.735,0.173,11.443
2018-08-06,0.05,4.735,0.173,11.443
2018-08-07,0.05,4.735,0.173,11.443
2018-08-08,0.05,4.735,0.173,11.443
2018-08-09,0.05,4.735,0.173,11.443
2018-08-10,0.05,4.735,0.173,11.443
2018-08-13,0.05,4.735,0.173,11.443
2018-08-14,0.05,4.735,0.173,11.443
2018-08-15,0.05,4.735,0.173,11.443
2018-08-16,0.05,4.735,0.173,11.443
2018-08-17,0.05,4.735,0.173,11.443
2018-08-20,0.05,4.735,0.173,11.443
2018-08-21,0.05,4.735,0.173,11.443
2018-08-22,0.05,4.735,0.173,11.443
2018-08-23,0.05,4.735,0.173,11.443
2018-08-24,0.05,4.735,0.173,11.443
2018-08-27,0.05,4.735,0.173,11.443
2018-08-28,0.05,4.735,0.173,11.443
2018-08-29,0.05,4.735,0.173,11.443
2018-08-30,0.05,4.735,0.173,11.443
2018-08-31,0.05,4.735,0.173,11.443
2018-09-03,0.05,4.733,0.168,11.465
2018-09-04,0.05,4.733,0.168,11.465
2018-09-05,0.05,4.733,0.168,11.465
2018-09-06,0.05,4.733,0.168,11.465
2018-09-07,0.05,4.733,0.168,11.465
2018-09-10,0.05,4.733,0.168,11.465
2018-09-11,0.05,4.733,0.168,11.465
2018-09-12,0.05,4.733,0.168,11.465
2018-09-13,0.05,4.733,0.168,11.465
2018-09-14,0.05,4.733,0.168,11.465
2018-09-17,0.05,4.733,0.168,11.465
2018-09-18,0.05,4.733,0.168,11.465
2018-09-19,0.05,4.733,0.168,11.465
2018-09-20,0.05,4.733,0.168,11.465
2018-09-21,0.05,4.733,0.168,11.465
2018-09-24,0.05,4.733,0.168,11.465
2018-09-25,0.05,4.733,0.168,11.465
2018-09-26,0.05,4.733,0.168,11.465
2018-09-27,0.05,4.733,0.168,11.465
2018-09-28,0.05,4.733,0.168,11.465
2018-10-01,0.054,4.727,0.173,11.494
2018-10-02,0.054,4.727,0.173,11.494
2018-10-03,0.054,4.727,0.173,11.494
2018-10-04,0.054,4.727,0.173,11.494
2018-10-05,0.054,4.727,0.173,11.494
2018-10-08,0.054,4.727,0.173,11.494
2018-10-09,0.054,4.727,0.173,11.494
2018-10-10,0.054,4.727,0.173,11.494
2018-10-11,0.054,4.727,0.173,11.494
2018-10-12,0.054,4.727,0.173,11.494
2018-10-15,0.054,4.727,0.173,11.494
2018-10-16,0.054,4.727,0.173,11.494
2018-10-17,0.054,4.727,0.173,11.494
2018-10-18,0.054,4.727,0.173,11.494
2018-10-19,0.054,4.727,0.173,11.494
2018-10-22,0.054,4.727,0.173,11.494
2018-10-23,0.054,4.727,0.173,11.494
2018-10-24,0.054,4.727,0.173,11.494
2018-10-25,0.054,4.727,0.173,11.494
2018-10-26,0.054,4.727,0.173,11.494
2018-10-29,0.054,4.727,0.173,11.494
2018-10-30,0.054,4.727,0.173,11.494
2018-10-31,0.054,4.727,0.173,11.494
2018-11-01,0.054,4.723,0.173,11.484
2018-11-02,0.054,4.723,0.173,11.484
2018-11-05,0.054,4.723,0.173,11.484
2018-11-06,0.054,4.723,0.173,11.484
2018-11-07,0.054,4.723,0.173,11.484
2018-11-08,0.054,4.723,0.173,11.484
2018-11-09,0.054,4.723,0.173,11.484
2018-11-12,0.054,4.723,0.173,11.484
2018-11-13,0.054,4.723,0.173,11.484
2018-11-14,0.054,4.723,0.173,11.484
2018-11-15,0.054,4.723,0.173,11.484
2018-11-16,0.054,4.723,0.173,11.484
2018-11-19,0.054,4.723,0.173,11.484
2018-11-20,0.054,4.723,0.173,11.484
2018-11-21,0.054,4.723,0.173,11.484
2018-11-22,0.054,4.723,0.173,11.484
2018-11-23,0.054,4.723,0.173,11.484
2018-11-26,0.054,4.723,0.173,11.484
2018-11-27,0.054,4.723,0.173,11.484
2018-11-28,0.054,4.723,0.173,11.484
2018-11-29,0.054,4.723,0.173,11.484
2018-11-30,0.054,4.723,0.173,11.484
2018-12-03,0.055,4.721,0.177,11.48
2018-12-04,0.055,4.721,0.177,11.48
2018-12-05,0.055,4.721,0.177,11.48
2018-12-06,0.055,4.721,0.177,11.48
2018-12-07,0.055,4.721,0.177,11.48
2018-12-10,0.055,4.721,0.177,11.48
2018-12-11,0.055,4.721,0.177,11.48
2018-12-12,0.055,4.721,0.177,11.48
2018-12-13,0.055,4.721,0.177,11.48
2018-12-14,0.055,4.721,0.177,11.48
2018-12-17,0.055,4.721,0.177,11.48
2018-12-18,0.055,4.721,0.177,11.48
2018-12-19,0.055,4.721,0.177,11.48
2018-12-20,0.055,4.721,0.177,11.48
2018-12-21,0.055,4.721,0.177,11.48
2018-12-24,0.055,4.721,0.177,11.48
2018-12-25,0.055,4.721,0.177,11.48
2018-12-26,0.055,4.721,0.177,11.48
2018-12-27,0.055,4.721,0.177,11.48
2018-12-28,0.055,4.721,0.177,11.48
2018-12-31,0.055,4.721,0.177,11.48
2019-01-01,0.057,4.696,0.182,11.476
2019-01-02,0.057,4.696,0.182,11.476
2019-01-03,0.057,4.696,0.182,11.476
2019-01-04,0.057,4.696,0.182,11.476
2019-01-07,0.057,4.696,0.182,11.476
2019-01-08,0.057,4.696,0.182,11.476
2019-01-09,0.057,4.696,0.182,11.476
2019-01-10,0.057,4.696,0.182,11.476
2019-01-11,0.057,4.696,0.182,11.476
2019-01-14,0.057,4.696,0.182,11.476
2019-01-15,0.057,4.696,0.182,11.476
2019-01-16,0.057,4.696,0.182,11.476
2019-01-17,0.057,4.696,0.182,11.476
2019-01-18,0.057,4.696,0.182,11.476
2019-01-21,0.057,4.696,0.182,11.476
2019-01-22,0.057,4.696,0.182,11.476
2019-01-23,0.057,4.696,0.182,11.476
2019-01-24,0.057,4.696,0.182,11.476
2019-01-25,0.057,4.696,0.182,11.476
2019-01-28,0.057,4.696,0.182,11.476
2019-01-29,0.057,4.696,0.182,11.476
2019-01-30,0.057,4.696,0.182,11.476
2019-01-31,0.057,4.696,0.182,11.476
2019-02-01,0.057,4.669,0.173,11.506
2019-02-04,0.057,4.669,0.173,11.506
2019-02-05,0.057,4.669,0.173,11.506
2019-02-06,0.057,4.669,0.173,11.506
2019-02-07,0.057,4.669,0.173,11.506
2019-02-08,0.057,4.669,0.173,11.506
2019-02-11,0.057,4.669,0.173,11.506
2019-02-12,0.057,4.669,0.173,11.506
2019-02-13,0.057,4.669,0.173,11.506
2019-02-14,0.057,4.669,0.173,11.506
2019-02-15,0.057,4.669,0.173,11.506
2019-02-18,0.057,4.669,0.173,11.506
2019-02-19,0.057,4.669,0.173,11.506
2019-02-20,0.057,4.669,0.173,11.506
2019-02-21,0.057,4.669,0.173,11.506
2019-02-22,0.057,4.669,0.173,11.506
2019-02-25,0.057,4.669,0.173,11.506
2019-02-26,0.057,4.669,0.173,11.506
2019-02-27,0.057,4.669,0.173,11.506
2019-02-28,0.057,4.669,0.173,11.506
2019-03-01,0.057,4.676,0.173,11.558
2019-03-04,0.057,4.676,0.173,11.558
2019-03-05,0.057,4.676,0.173,11.558
2019-03-06,0.057,4.676,0.173,11.558
2019-03-07,0.057,4.676,0.173,11.558
2019-03-08,0.057,4.676,0.173,11.558
2019-03-11,0.057,4.676,0.173,11.558
2019-03-12,0.057,4.676,0.173,11.558
2019-03-13,0.057,4.676,0.173,11.558
2019-03-14,0.057,4.676,0.173,11.558
2019-03-15,0.057,4.676,0.173,11.558
2019-03-18,0.057,4.676,0.173,11.558
2019-03-19,0.057,4.676,0.173,11.558
2019-03-20,0.057,4.676,0.173,11.558
2019-03-21,0.057,4.676,0.173,11.558
2019-03-22,0.057,4.676,0.173,11.558
2019-03-25,0.057,4.676,0.173,11.558
2019-03-26,0.057,4.676,0.173,11.558
2019-03-27,0.057,4.676,0.173,11.558
2019-03-28,0.057,4.676,0.173,11.558
2019-03-29,0.057,4.676,0.173,11.558
2019-04-01,0.057,4.648,0.164,11.598
2019-04-02,0.057,4.648,0.164,11.598
2019-04-03,0.057,4.648,0.164,11.598
2019-04-04,0.057,4.648,0.164,11.598
2019-04-05,0.057,4.648,0.164,11.598
2019-04-08,0.057,4.648,0.164,11.598
2019-04-09,0.057,4.648,0.164,11.598
2019-04-10,0.057,4.648,0.164,11.598
2019-04-11,0.057,4.648,0.164,11.598
2019-04-12,0.057,4.648,0.164,11.598
2019-04-15,0.057,4.648,0.164,11.598
2019-04-16,0.057,4.648,0.164,11.598
2019-04-17,0.057,4.648,0.164,11.598
2019-04-18,0.057,4.648,0.164,11.598
2019-04-19,0.057,4.648,0.164,11.598
2019-04-22,0.057,4.648,0.164,11.598
2019-04-23,0.057,4.648,0.164,11.598
2019-04-24,0.057,4.648,0.164,11.598
2019-04-25,0.057,4.648,0.164,11.598
2019-04-26,0.057,4.648,0.164,11.598
2019-04-29,0.057,4.648,0.164,11.598
2019-04-30,0.057,4.648,0.164,11.598
2019-05-01,0.057,4.657,0.164,11.606
2019-05-02,0.057,4.657,0.164,11.606
2019-05-03,0.057,4.657,0.164,11.606
